knot_id,N_geom,N_int_target,N_int_actual,L_dimless,d_min_dimless,frac,method_name,n_plateau,a_lo,a_hi,a_span,a_span_over_dmin,a_ref,A_ref,A_median,A_std,A_min,A_max,A_median_minus_Areq,rel_dE_median,rel_dE_min,rel_dE_max,rel_dE_thresh,ideal_source,bs_backend
6:1:1,4000,4000,4000,28.358978810844178,0.9997932636693025,0.12,plateau_0.12,11,0.022604419591327495,0.1100587637506861,0.0874543441593586,0.08747242788813739,0.05987258206376332,0.08156231514132632,0.09651442820167538,0.03141265323461804,0.054266005553120666,0.16332395381595682,0.01693695665572771,0.0677432008192357,0.04819650156163367,0.10406479660021047,0.0001,"ideal.txt (6:1:1, 240 modes, k_max=256)",local_cpp_scan
6:1:1,4000,4000,4000,28.358978810844178,0.9997932636693025,0.14,plateau_0.14,12,0.022604419591327495,0.12430939668839285,0.10170497709706536,0.10172600755860453,0.06762500595938514,0.1376595367130679,0.09488195481135549,0.03098796699939814,0.054266005553120666,0.16332395381595682,0.015304483265407814,0.07147150505727584,0.04819650156163367,0.10406479660021047,0.0001,"ideal.txt (6:1:1, 240 modes, k_max=256)",local_cpp_scan
6:1:1,4000,4000,4000,28.358978810844178,0.9997932636693025,0.16,plateau_0.16,14,0.022604419591327495,0.15858518589689444,0.13598076630556694,0.1360088842832459,0.07638122949393689,0.05923321642029314,0.09488195481135549,0.03061067635092245,0.054266005553120666,0.16332395381595682,0.015304483265407814,0.07747205949088326,0.04819650156163367,0.11900168123203977,0.0001,"ideal.txt (6:1:1, 240 modes, k_max=256)",local_cpp_scan
6:1:1,8000,2000,2000,28.358978810844178,0.9998002877993248,0.01,plateau_0.01,0,,,,,,,,,,,,,,,0.0001,"ideal.txt (6:1:1, 240 modes, k_max=256)",local_cpp_scan
6:1:1,8000,2000,2000,28.358978810844178,0.9998002877993248,0.02,plateau_0.02,0,,,,,,,,,,,,,,,0.0001,"ideal.txt (6:1:1, 240 modes, k_max=256)",local_cpp_scan
6:1:1,8000,2000,2000,28.358978810844178,0.9998002877993248,0.04,plateau_0.04,0,,,,,,,,,,,,,,,0.0001,"ideal.txt (6:1:1, 240 modes, k_max=256)",local_cpp_scan
6:1:1,8000,2000,2000,28.358978810844178,0.9998002877993248,0.06,plateau_0.06,2,0.04453266990576427,0.05862110307741911,0.014088433171654834,0.01409124736567649,0.05862110307741911,0.2167766108244074,0.16776684859624813,0.04900976222815928,0.11875708636808885,0.2167766108244074,0.08818937705030046,0.085408830925927,0.05813968299646365,0.11267797885539037,0.0001,"ideal.txt (6:1:1, 240 modes, k_max=256)",local_cpp_scan
6:1:1,8000,2000,2000,28.358978810844178,0.9998002877993248,0.08,plateau_0.08,3,0.04453266990576427,0.07041050970128557,0.025877839795521294,0.025883008948198435,0.05862110307741911,0.2167766108244074,0.1732642684053134,0.04010013024511746,0.11875708636808885,0.2167766108244074,0.09368679685936572,0.10149727339500868,0.05813968299646365,0.11267797885539037,0.0001,"ideal.txt (6:1:1, 240 modes, k_max=256)",local_cpp_scan
6:1:1,8000,2000,2000,28.358978810844178,0.9998002877993248,0.1,plateau_0.10,4,0.04453266990576427,0.08457090733771123,0.04003823743194696,0.04004623515369826,0.07041050970128557,0.1732642684053134,0.15874632533615196,0.036423978259953214,0.11875708636808885,0.2167766108244074,0.07916885379020429,0.09776474777225522,0.05813968299646365,0.11267797885539037,0.0001,"ideal.txt (6:1:1, 240 modes, k_max=256)",local_cpp_scan
6:1:1,8000,2000,2000,28.358978810844178,0.9998002877993248,0.12,plateau_0.12,6,0.04453266990576427,0.1113259071797336,0.06679323727396932,0.06680657936295348,0.08457090733771123,0.14422838226699053,0.13384674509784494,0.037523007250214076,0.10787244723860023,0.2167766108244074,0.05426927355189727,0.0914411135038823,0.05813968299646365,0.11267797885539037,0.0001,"ideal.txt (6:1:1, 240 modes, k_max=256)",local_cpp_scan
6:1:1,8000,2000,2000,28.358978810844178,0.9998002877993248,0.14,plateau_0.14,7,0.04453266990576427,0.12200791169824962,0.07747524179248536,0.07749071763423598,0.08457090733771123,0.14422838226699053,0.12346510792869939,0.03916262219662969,0.09572703305726385,0.2167766108244074,0.04388763638275171,0.08885000485826283,0.05813968299646365,0.11267797885539037,0.0001,"ideal.txt (6:1:1, 240 modes, k_max=256)",local_cpp_scan
6:1:1,8000,2000,2000,28.358978810844178,0.9998002877993248,0.16,plateau_0.16,8,0.04453266990576427,0.14654516546571641,0.10201249555995215,0.10203287276951416,0.10157913070459072,0.12346510792869939,0.12111109714839412,0.04075719493466133,0.08599484925778349,0.2167766108244074,0.041533625602446445,0.08702444086366541,0.05813968299646365,0.11267797885539037,0.0001,"ideal.txt (6:1:1, 240 modes, k_max=256)",local_cpp_scan
6:1:1,8000,4000,4000,28.358978810844178,0.9997932636693025,0.01,plateau_0.01,0,,,,,,,,,,,,,,,0.0001,"ideal.txt (6:1:1, 240 modes, k_max=256)",local_cpp_scan
6:1:1,8000,4000,4000,28.358978810844178,0.9997932636693025,0.02,plateau_0.02,0,,,,,,,,,,,,,,,0.0001,"ideal.txt (6:1:1, 240 modes, k_max=256)",local_cpp_scan
6:1:1,8000,4000,4000,28.358978810844178,0.9997932636693025,0.04,plateau_0.04,3,0.022604419591327495,0.0367883808693111,0.014183961277983603,0.014186894224439557,0.02883712879701225,0.16332395381595682,0.13062906938295685,0.024269452112285733,0.10397870031595115,0.16332395381595682,0.051051597837009174,0.075199809295316,0.0518753347100012,0.08594111172582727,0.0001,"ideal.txt (6:1:1, 240 modes, k_max=256)",local_cpp_scan
6:1:1,8000,4000,4000,28.358978810844178,0.9997932636693025,0.06,plateau_0.06,6,0.022604419591327495,0.05987258206376332,0.03726816247243583,0.037275868748764505,0.041551815368073015,0.10882701501584918,0.10640285766590016,0.026827747741377295,0.08156231514132632,0.16332395381595682,0.026825386119952485,0.0650038042864115,0.0518753347100012,0.08594111172582727,0.0001,"ideal.txt (6:1:1, 240 modes, k_max=256)",local_cpp_scan
6:1:1,8000,4000,4000,28.358978810844178,0.9997932636693025,0.08,plateau_0.08,8,0.022604419591327495,0.07638122949393689,0.05377680990260939,0.053787929821856574,0.04693202906961097,0.09324948142103559,0.10640285766590016,0.031100517261459563,0.05923321642029314,0.16332395381595682,0.026825386119952485,0.0650038042864115,0.049978849044352534,0.10406479660021047,0.0001,"ideal.txt (6:1:1, 240 modes, k_max=256)",local_cpp_scan
6:1:1,8000,4000,4000,28.358978810844178,0.9997932636693025,0.1,plateau_0.10,10,0.022604419591327495,0.09744180086959071,0.07483738127826323,0.07485285608307206,0.05987258206376332,0.08156231514132632,0.10024656425881326,0.032443375706995674,0.054266005553120666,0.16332395381595682,0.020669092712865586,0.0650038042864115,0.04819650156163367,0.10406479660021047,0.0001,"ideal.txt (6:1:1, 240 modes, k_max=256)",local_cpp_scan
6:1:1,8000,4000,4000,28.358978810844178,0.9997932636693025,0.12,plateau_0.12,11,0.022604419591327495,0.1100587637506861,0.0874543441593586,0.08747242788813739,0.05987258206376332,0.08156231514132632,0.09651442820167538,0.03141265323461804,0.054266005553120666,0.16332395381595682,0.01693695665572771,0.0677432008192357,0.04819650156163367,0.10406479660021047,0.0001,"ideal.txt (6:1:1, 240 modes, k_max=256)",local_cpp_scan
6:1:1,8000,4000,4000,28.358978810844178,0.9997932636693025,0.14,plateau_0.14,12,0.022604419591327495,0.12430939668839285,0.10170497709706536,0.10172600755860453,0.06762500595938514,0.1376595367130679,0.09488195481135549,0.03098796699939814,0.054266005553120666,0.16332395381595682,0.015304483265407814,0.07147150505727584,0.04819650156163367,0.10406479660021047,0.0001,"ideal.txt (6:1:1, 240 modes, k_max=256)",local_cpp_scan
6:1:1,8000,4000,4000,28.358978810844178,0.9997932636693025,0.16,plateau_0.16,14,0.022604419591327495,0.15858518589689444,0.13598076630556694,0.1360088842832459,0.07638122949393689,0.05923321642029314,0.09488195481135549,0.03061067635092245,0.054266005553120666,0.16332395381595682,0.015304483265407814,0.07747205949088326,0.04819650156163367,0.11900168123203977,0.0001,"ideal.txt (6:1:1, 240 modes, k_max=256)",local_cpp_scan
