a_mid,A_local,A_local_minus_Areq,rel_dE,mask_plateau_0p01,mask_plateau_0p02,mask_plateau_0p04,mask_plateau_0p06,mask_plateau_0p08,mask_plateau_0p10,mask_plateau_0p12,mask_plateau_0p14,mask_plateau_0p16
0.06086116518552109,0.13153297939141018,0.051955507845462504,0.057875385987746025,0,0,0,0,1,1,1,1,1
0.06578088154572258,-0.0,-0.07957747154594767,0.0,0,0,0,0,0,0,0,0,0
0.0710982835070961,-0.0,-0.07957747154594767,0.0,0,0,0,0,0,0,0,0,0
0.07684551801182289,0.25514428565456976,0.17556681410862207,0.11916171324733178,0,0,0,0,1,1,1,1,1
0.0830573306023065,-0.0,-0.07957747154594767,0.0,0,0,0,0,0,0,0,0,0
0.0897712754791956,-0.0,-0.07957747154594767,0.0,0,0,0,0,0,0,0,0,0
0.09702794253946119,0.2037673120555628,0.12418984050961514,0.10804115682326655,0,0,0,0,0,1,1,1,1
0.10487120276711188,-0.0,-0.07957747154594767,0.0,0,0,0,0,0,0,0,0,0
0.11334847346008424,0.16945455033926426,0.08987707879331659,0.10073099615354204,0,0,0,0,0,0,1,1,1
0.12251100489676635,-0.0,-0.07957747154594767,0.0,0,0,0,0,0,0,0,0,0
0.13241419017522918,0.14489356004887458,0.0653160885029269,0.09577879135280384,0,0,0,0,0,0,0,1,1
0.14311790009833272,-0.0,-0.07957747154594767,0.0,0,0,0,0,0,0,0,0,0
0.15468684512929237,0.12642800761385692,0.046850536067909246,0.09242487539928035,0,0,0,0,0,0,0,0,1
0.16719096660594754,-0.0,-0.07957747154594767,0.0,0,0,0,0,0,0,0,0,0
0.1807058595788619,0.11202657763592395,0.03244910608997628,0.09023687868465899,0,0,0,0,0,0,0,0,0
0.19531322982956978,0.10047054362194607,0.0208930720759984,0.08895562594367677,0,0,0,0,0,0,0,0,0
0.211101387831923,0.0909844527014356,0.011406981155487925,0.0884224052397259,0,0,0,0,0,0,0,0,0
0.22816578264283643,0.08305142663332457,0.003473955087376898,0.08854185001272602,0,0,0,0,0,0,0,0,0
0.24660957895012736,0.07631367701522422,-0.0032637945307234517,0.08926210863695135,0,0,0,0,0,0,0,0,0
0.266544280766056,0.07051564681012955,-0.009061824735818125,0.09056426156504484,0,0,0,0,0,0,0,0,0
0.28809040553717474,0.06546990549337266,-0.014107566052575016,0.09245726741571823,0,0,0,0,0,0,0,0,0
0.31137821274589217,0.061035853703774304,-0.01854161784217337,0.09497674458550916,0,0,0,0,0,0,0,0,0
0.33654849140859355,0.10687838303060582,0.027300911484658144,0.1837648278316648,0,0,0,0,0,0,0,0,0
